source,target,weight,p_value
JAK-STAT,RNF114,2.491567548621603,1.5191586256177422e-20
JAK-STAT,APOL6,6.474920883034865,3.3434181773088344e-20
JAK-STAT,ETV7,4.779528161895114,4.464608069713474e-20
JAK-STAT,TAP2,3.592260360584077,7.766065734771124e-20
JAK-STAT,IFIT2,16.18714603519944,1.5243715670291834e-19
JAK-STAT,PARP9,8.715151859092401,1.6221395466348445e-19
JAK-STAT,IRF9,7.526584188931556,2.0090130138900413e-19
JAK-STAT,PHF11,3.8617313364104704,2.4547278854156245e-19
JAK-STAT,TAP1,9.777638343120818,3.0574874755611356e-19
JAK-STAT,TRIM5,3.4234903429741017,3.401332014709718e-19
JAK-STAT,PSMB8,5.869684020695553,6.409619954716527e-19
JAK-STAT,TRIM38,3.4927261463022377,8.865117824864077e-19
JAK-STAT,APOL4,2.514465674898156,1.6922831339172671e-18
JAK-STAT,PARP12,6.944101053238898,1.9598724687491695e-18
JAK-STAT,SAMD9L,10.56289910330413,2.2372909878982942e-18
JAK-STAT,APOBEC3G,2.826463109697765,2.4538504559429913e-18
JAK-STAT,CMTR1,2.78086050029633,1.6615175903019012e-17
JAK-STAT,HERC5,9.119642406894489,1.8051378338630778e-17
JAK-STAT,STAT2,4.147176067876936,2.4810959964039948e-17
JAK-STAT,OGFR,2.042478137505971,2.7911505714082124e-17
JAK-STAT,GBP1,10.3986860770214,5.654091330182895e-17
JAK-STAT,MYD88,4.3044307229500545,7.772022721329228e-17
JAK-STAT,TRIM22,10.56745749719138,1.027256265176968e-16
JAK-STAT,TMEM140,5.107141044091232,2.2282380091893144e-16
JAK-STAT,RNF213,4.9375160567301375,4.10880000552221e-16
JAK-STAT,CMPK2,15.928771442465818,4.555258447683739e-16
JAK-STAT,LAMP3,9.973230294016131,8.369215425219702e-16
JAK-STAT,NLRC5,6.546845260659191,1.534353957734478e-15
JAK-STAT,TRANK1,3.58887468491964,3.3000408998807314e-15
JAK-STAT,ZBP1,1.9414515596319637,3.607425337620383e-15
JAK-STAT,PRKD2,2.1554948782429326,3.766519944573518e-15
JAK-STAT,APOL1,5.347499122701419,4.008821204257916e-15
JAK-STAT,PSMB9,8.15851150604537,4.423974274298841e-15
JAK-STAT,GBP4,8.084657669824605,9.20942809794626e-15
JAK-STAT,CYP2J2,2.0935776003100353,9.793793150076291e-15
JAK-STAT,TRIM25,3.4141309207242134,1.0240423072997953e-14
JAK-STAT,ZC3HAV1,5.133726992521155,2.9736142902994704e-14
JAK-STAT,ZNFX1,6.496398214168282,2.9842717693784384e-14
JAK-STAT,DTX3L,8.35841869796418,3.194910130000911e-14
JAK-STAT,CNP,2.9606567575687763,5.3510572580180957e-14
JAK-STAT,SP140L,2.3378632539556277,5.5599227387223077e-14
JAK-STAT,APOL3,4.845007401792425,6.325228743610611e-14
JAK-STAT,CXCL11,15.007662719331066,1.7969766654187657e-13
JAK-STAT,PLSCR2,1.5066712034746164,1.9060661368744367e-13
JAK-STAT,CASP4,2.426577480250146,2.1574545595906052e-13
JAK-STAT,IL22RA1,1.820616941589412,3.4466694007791977e-13
MAPK,DUSP6,16.859015828017647,3.159105418105269e-59
MAPK,SPRED2,3.5018346410222287,7.1949549198088225e-50
MAPK,SPRY2,9.481584748118909,9.197391044876375e-43
MAPK,ETV5,5.988709605944221,6.742535046748308e-41
MAPK,EPHA2,6.314012446660756,3.749200213286171e-40
MAPK,PHLDA2,3.8582386537955657,4.6397838504465793e-39
MAPK,FOSL1,9.000522308632947,8.124494330933375e-38
MAPK,SPRY4,10.114470537169142,4.271313316151269e-37
MAPK,DUSP4,7.80481595969638,8.241912252201397e-37
MAPK,SLCO4A1,4.084538143625351,3.7465222150059726e-33
MAPK,ETV4,5.293783978605425,1.483567192522435e-32
MAPK,PHLDA1,7.045289228921083,1.5610633985209403e-32
MAPK,ETV1,3.5634647887567596,6.972554132609392e-31
MAPK,TMEM59,-2.264272962584646,1.0172040172976008e-30
MAPK,SLC20A1,6.8103529671107825,1.841590373949365e-30
MAPK,DUSP5,7.920030142583163,1.995420403033922e-30
MAPK,STX1A,2.21515121358096,2.0170820508668477e-30
MAPK,ELK3,2.9961403928388033,6.0206506912260715e-30
MAPK,NT5E,5.838881390821937,2.319746309287031e-29
MAPK,PHC2,2.3954010239131938,5.051399374445882e-29
MAPK,C11orf71,-2.3667576128473327,1.4809669035825798e-28
MAPK,GABARAP,-2.9616637855482773,5.837242849390343e-28
MAPK,SPRED1,6.209948243764665,1.11465428706954e-27
MAPK,TCOF1,2.2115780549288417,4.9168176304918794e-27
MAPK,BZW1,2.7810854305400725,5.7301668045813916e-27
MAPK,CCND1,6.263011605459956,1.6304232319251044e-26
MAPK,AREG,4.932286416376803,1.6508034597377906e-26
MAPK,UBA2,2.079878487903222,3.181109652728043e-26
MAPK,TNFRSF10A,5.1730443268646376,4.989936957641126e-26
MAPK,PWP2,1.3322121992984852,1.0742403885563244e-25
MAPK,PNP,4.91046403239136,1.1879860189819844e-25
MAPK,ECH1,-2.2897420836192053,1.332259308232607e-25
MAPK,SH3BGRL,-2.723446509346065,1.5580001978619724e-25
MAPK,PBLD,-1.9776837829648104,1.6421456183196845e-25
MAPK,TRIB1,4.182943071629201,1.7372521737497783e-25
MAPK,GPR3,1.630829259668156,1.9488752243088148e-25
MAPK,NNT,-1.819728215447125,2.185645146659581e-25
MAPK,HMGA2,3.7279710730494138,3.0834019850470336e-25
MAPK,POLR3G,2.829483976178096,3.776790269853888e-25
MAPK,STX8,-1.1064064247318124,7.3697213169541055e-25
MAPK,YRDC,3.625646429254592,7.824098803099302e-25
MAPK,DCBLD2,3.371515684787371,1.0690377459937338e-24
MAPK,SCPEP1,-1.9325651044928045,1.5720759943722278e-24
MAPK,SLC35F2,2.850982002272706,1.8916292003064182e-24
MAPK,BDH2,-2.4965908679407463,1.9451580756767708e-24
MAPK,ASB8,-1.6939961535174084,2.029551585405682e-24
MAPK,LRP8,4.5130042760078135,2.4335614626250414e-24
MAPK,PIK3C2B,-2.752686572837634,4.871938001318255e-24
MAPK,AEN,3.2161182645239066,4.9265362077566615e-24
MAPK,DAZAP2,-1.4077949825542642,9.264581191515551e-24
MAPK,TOP1,3.633408800845867,1.0560245290047773e-23
MAPK,ENTR1,1.5641536768461877,1.4578931255332892e-23
MAPK,TRIM52,-2.201190386908435,2.061928853931316e-23
MAPK,CDCA4,3.0102812615697476,5.203472073296657e-23
MAPK,TNS3,-2.7264638130598553,5.366733246166594e-23
MAPK,TMUB2,-1.6738161798694724,5.680871850437204e-23
MAPK,FERMT1,2.333704655460279,6.622991028947447e-23
MAPK,ARHGEF17,-1.3968910912288417,7.666638141427242e-23
MAPK,SLC4A7,2.7094949939569104,8.933916615674428e-23
MAPK,MAN2B2,-1.917606137235216,1.0145209370130213e-22
MAPK,PRCP,-1.2786844411212896,1.3412306640491523e-22
MAPK,GRPEL1,2.669468752664872,2.0759603587402025e-22
MAPK,SIRT2,-1.3232831367857096,2.077010048602215e-22
MAPK,RAB26,-3.4389782720448987,2.198260421436781e-22
MAPK,XRCC3,1.543756562229699,2.2890195545286987e-22
MAPK,E2F3,2.034348475486911,2.5174258012652417e-22
MAPK,PRNP,2.597310807269854,2.99589956308836e-22
MAPK,FAM149B1,-1.3423423225079836,3.549593096564841e-22
MAPK,SIDT2,-2.7527108754400795,4.14922987373383e-22
MAPK,LAMB2,-2.392879637488782,5.964444012112197e-22
MAPK,LDLR,3.073910985755288,6.682912748433833e-22
MAPK,ZBTB3,-1.5691639732103673,7.9222227773714765e-22
MAPK,MCL1,3.012864995704336,9.069998762360611e-22
MAPK,ZSCAN31,-3.3278642206561044,9.534594949360115e-22
MAPK,WDR3,2.2991152990385255,1.092632199452642e-21
MAPK,RAB5B,-2.0804506421112383,1.140686907890381e-21
MAPK,CBFB,2.3399982054575696,1.3728487273154364e-21
MAPK,MCMBP,1.8875507351429297,1.514589314738957e-21
MAPK,MCCC1,-1.922676327375331,1.7008354777687896e-21
MAPK,SRP14,-1.5944123429577048,1.827483827509843e-21
MAPK,SPG11,-1.337883684735978,1.9231410885606367e-21
MAPK,MIER2,0.9566403573575726,1.9280935469214236e-21
MAPK,KRR1,1.461707193553273,1.9680409796401444e-21
MAPK,NUP50,1.774710734835809,2.1147528856507934e-21
MAPK,GATAD2A,1.359238188294602,2.1265923030318775e-21
MAPK,BRIX1,2.8667490600742616,2.1998206551588513e-21
MAPK,FMO5,-1.497241656569774,2.2580168664726763e-21
MAPK,MGST3,-1.4528316817291829,2.596103818871049e-21
MAPK,KIAA1522,-2.29989865248777,2.614744252416939e-21
MAPK,UBASH3B,4.967624011652823,2.848033274489164e-21
MAPK,DUSP7,2.452508263381348,2.916363943186239e-21
MAPK,PBX1,-2.9996132648084775,2.9459831154632427e-21
MAPK,RNF138,2.3557422074445333,3.509781946376118e-21
MAPK,KMT5A,1.7409748125000095,3.871067088428426e-21
MAPK,STK17A,2.9405668773324174,4.308339714044707e-21
MAPK,SMURF2,3.0301617625148576,4.337178087168038e-21
MAPK,HMGA1,2.8687056823089896,4.96161173481671e-21
MAPK,PALS2,2.2426215753709076,5.0107367702054185e-21
MAPK,DNASE2,-1.8218204163370104,5.062338082640589e-21
MAPK,CAPN15,1.4562002105942595,5.0723793219191046e-21
NFkB,TNFAIP3,28.373752313465076,1.867140427866091e-71
NFkB,CXCL2,9.403459957537171,2.157216274207832e-61
NFkB,CCL20,36.69730786825934,1.285113386824751e-58
NFkB,NFKBIA,11.444533714391747,2.7808711129594302e-58
NFkB,CXCL8,38.517928689387205,5.844355805098929e-58
NFkB,RELB,7.779221973370105,1.7317309677777597e-57
NFkB,NFKB1,9.513636220891874,2.76893788405754e-57
NFkB,TNFAIP2,10.910807391853329,7.291182261609984e-57
NFkB,ICAM1,18.369385264106057,5.017181824501259e-56
NFkB,IL6,21.77063543639199,1.301922786786073e-55
NFkB,NFKBIE,8.211832847967157,2.1871093414394558e-54
NFkB,NFKB2,5.5155753818972135,6.217296760595695e-54
NFkB,CXCL3,22.946114218850756,1.7936401601082111e-53
NFkB,SLC2A6,9.729988098735753,3.846180280021208e-53
NFkB,NINJ1,8.012250578533656,4.168361511908797e-52
NFkB,WTAP,3.7666344028884846,1.5856943807851475e-47
NFkB,BCL2A1,14.416924573771936,2.611688250482258e-47
NFkB,BIRC3,12.457612174206728,2.3089711939500494e-46
NFkB,CD83,10.451370868343178,3.457051416035348e-45
NFkB,TICAM1,3.492084673918129,3.969645101982433e-45
NFkB,CXCL1,23.421858781118814,2.1741665083938733e-43
NFkB,RIPK2,5.979752130983626,6.362329586308819e-43
NFkB,INHBA,12.467593656988871,1.162913528521889e-42
NFkB,CSF2,5.903526277913062,1.193464470942927e-41
NFkB,TNIP1,6.134726676621977,3.7484101761427035e-41
NFkB,DRAM1,9.547700357155104,8.651645223940829e-41
NFkB,TRAF1,10.335576602944473,1.0820428216638427e-40
NFkB,IRAK2,5.3433916126853855,1.2742513850977296e-40
NFkB,TLR2,5.414219976041558,1.4238402063326607e-40
NFkB,TNF,18.639262059640444,1.1970071225532187e-39
NFkB,MSC,6.359206553032758,1.6984749513884317e-39
NFkB,IKBKE,3.341126887581698,6.45826343649033e-39
NFkB,GCH1,14.02604366447971,1.458559684675387e-38
NFkB,CXCL5,7.179647916578252,1.5622712362649895e-38
NFkB,IL1A,8.111290972216988,2.8864095046191864e-38
NFkB,BID,4.729823539227451,9.60488919725315e-38
NFkB,PTX3,21.247895638880852,4.482536550090048e-37
NFkB,EHD1,5.871607384295926,5.218720501638042e-37
NFkB,CFLAR,4.016711588218758,7.030588215584042e-37
NFkB,SDC4,8.153400364564936,9.965917992995096e-37
NFkB,TNIP2,3.3107273514982913,1.968401718340687e-36
NFkB,TNFSF15,6.245847275446876,6.564339288191419e-36
NFkB,IFNGR2,6.022009724753868,1.458313030465e-35
NFkB,MAP3K8,7.399205364744481,3.207056337360117e-35
NFkB,IL1RN,5.151579659685664,5.584115218462681e-35
NFkB,CYLD,2.773314233756522,9.606304986814707e-35
NFkB,IL23A,2.0729049235948827,4.02154335003975e-34
NFkB,IL36G,9.826405557861252,4.5923411870188635e-34
NFkB,CCL2,17.56599183253551,5.152208603983273e-34
NFkB,KYNU,6.404463605575106,7.785274764756348e-34
NFkB,STAT5A,3.9865610031974703,1.330867062971113e-33
NFkB,B4GALT1,2.536198717973617,3.73903316418015e-33
NFkB,IL1B,21.65592931073416,7.856595346245044e-33
NFkB,TNIP3,8.259340938257063,8.30343922353387e-33
NFkB,IFNAR2,4.683318983298864,1.6428708155107568e-32
NFkB,HIVEP1,3.999714880025022,2.9744793401183526e-32
NFkB,NKX3-1,2.37298329930962,5.589475851905762e-32
NFkB,CFB,6.31351994004626,3.0414465586582072e-31
NFkB,TRIP10,4.167561748826395,3.427277197022362e-31
NFkB,CSF3,4.9031843413131,3.613123105788311e-31
NFkB,IRF1,12.698009124870918,4.297140807175516e-31
NFkB,TNFRSF9,5.996059048130458,6.711457081065369e-31
NFkB,CXCL6,8.725401427371507,7.477985819060511e-31
NFkB,NFKBIZ,15.12381583682296,8.200849811881117e-31
NFkB,CD40,3.5202135906865246,1.5418152201526587e-30
NFkB,OLR1,7.842010286384952,2.0953291649467468e-30
NFkB,EFNA1,11.433295392016356,3.0206502074704953e-30
NFkB,C11orf96,4.566226064903009,4.2767030448092385e-30
NFkB,LTB,3.1875687917698254,5.3874858944878315e-30
NFkB,EBI3,7.546185210064629,5.833702680497667e-30
NFkB,IL7R,8.813312335270886,9.469200361759724e-30
NFkB,UBE2Z,2.152932765652571,1.4381694617380082e-29
NFkB,SOCS3,4.511914558622972,1.823547890310601e-29
NFkB,ELOVL7,8.792115753443438,3.326790295170406e-29
NFkB,TIFA,5.1441124462482355,4.162763769319405e-29
NFkB,REL,4.709972556739791,9.255188198529263e-29
NFkB,IL32,10.452316416252057,1.194334798738774e-28
NFkB,NFKBIB,2.0655958781216768,2.538534063716167e-28
NFkB,STX11,4.525232449242859,2.9929185852140464e-28
NFkB,KMO,3.974235064546693,5.005900261595283e-28
NFkB,ANKLE2,2.2119763224409037,7.682650565504304e-28
NFkB,NECAP2,2.4427935008954034,4.7510831817964775e-27
NFkB,TNFAIP8,4.93682380456133,6.0378070405825006e-27
NFkB,TNFAIP6,19.18226346087704,1.1199869235834503e-26
NFkB,PPP4R4,2.427471574635709,1.2821098123182354e-26
NFkB,RNF19B,6.707004337290285,1.675523696868071e-26
NFkB,HIVEP2,3.951426644106167,2.2963318071738327e-26
NFkB,SOD2,11.156150165377186,3.635650097433883e-26
NFkB,ANKRD33B,4.494298724924975,8.823539268208884e-26
NFkB,SGPP2,7.416978193844607,9.896991009835372e-26
NFkB,BIRC2,4.0113793294825895,1.1020653671460575e-25
NFkB,CXCL11,15.834366797407496,1.3652647899708786e-25
NFkB,SLC11A2,2.686648038758446,2.0405033046279867e-25
NFkB,PRDM1,4.41653234664008,2.136350996753179e-25
NFkB,SLC41A2,4.915006504014063,2.2626299757969147e-25
NFkB,TMEM217,3.3538132596283843,3.261340309717291e-25
NFkB,IL15,5.146568092215358,4.071195603068446e-25
NFkB,CD80,3.7956150755271807,4.990812440928063e-25
NFkB,MARCKS,4.761373088876815,6.0416212828919295e-25
NFkB,IFIH1,6.0420364439095415,1.1635199177475676e-24
PI3K,MLANA,-9.985742932001385,1.8416509022806632e-43
PI3K,PMEL,-6.590348248199498,6.874786379852314e-36
PI3K,FAXDC2,-12.421273827481306,3.297514787343413e-34
PI3K,HSD17B8,-8.601570675649183,9.948224099161595e-34
PI3K,CTSF,-9.172142735191038,1.0235211554340298e-31
PI3K,SPSB3,-6.533728558413287,1.2739463172660216e-31
PI3K,ATP6V1G2,-7.23734622762513,1.6426456051652723e-31
PI3K,TYR,-5.076854089275833,3.4585232393220233e-31
PI3K,GNPTG,-6.966609574481262,6.018110571011211e-29
PI3K,INPP5K,-4.530098152991319,6.385529689634033e-29
PI3K,WDR31,-3.943838782329221,6.88079554487928e-29
PI3K,PEX11G,-4.454613643249063,7.153748804846976e-29
PI3K,DHRS12,-3.407349819095029,1.4031042837753336e-28
PI3K,NT5M,-3.9151305534107705,6.673792777482087e-28
PI3K,PAEP,-3.803227553783662,7.687123941011055e-28
PI3K,CREB3L4,-9.1026516534913835,1.0319698182670386e-26
PI3K,UBALD2,-9.9853774649777,1.1158940126215379e-26
PI3K,ING4,-7.7001180755286764,1.7126463276367359e-26
PI3K,DERL3,-4.033679424810513,2.5384335637773934e-26
PI3K,KRTAP19-1,-6.881951690717335,1.1785932243603998e-25
PI3K,SLC27A1,-8.329920839704627,5.679247443513121e-25
PI3K,APOC1,-5.061310146853561,1.4584212611606586e-24
PI3K,CCDC25,-4.339271307214771,3.1007434909097227e-24
PI3K,FCGRT,-6.170243405839677,4.8728669340635026e-24
PI3K,CDK5RAP3,-5.254766587642965,5.177680588133977e-24
PI3K,NENF,-2.8622334493689188,8.503842748958313e-24
PI3K,DNAI4,-3.62712257526587,9.582149490338217e-24
PI3K,YBX2,-4.419857345074704,1.8672600837043494e-23
PI3K,TFDP2,-5.673588227241949,6.288924605577217e-23
PI3K,AMIGO1,-6.000321012752048,7.154899314654776e-23
PI3K,CA14,-4.8380402218900445,7.645163272316459e-23
PI3K,CBX7,-6.437220252849626,9.486187394009408e-23
PI3K,MCAM,5.1250827229370985,1.5620363621359485e-22
PI3K,CRYL1,-7.333026179077128,2.944770007291271e-22
PI3K,RPS29,-5.844440866132715,3.6055001111245517e-22
PI3K,SMIM19,-7.210559011995469,3.863391386258107e-22
PI3K,SLC18A1,4.652092527198795,4.51564065779467e-22
PI3K,FBXO25,-7.033029734440918,4.516820665779137e-22
PI3K,C5orf52,12.2398089550562,5.486388711574318e-22
PI3K,TNNI3,-3.672194421567192,9.080340903155135e-22
PI3K,S100A1,-3.9889239561922634,9.866218043695368e-22
PI3K,TTC12,-3.184873043345917,1.9456434930201376e-21
PI3K,THNSL2,-4.318340579293939,2.41918269115098e-21
PI3K,GAA,-5.367784104422635,2.643024799351902e-21
PI3K,BAAT,-3.5575387810909405,2.6500913404426874e-21
PI3K,CTDSP1,-5.567569317532474,2.793119994391619e-21
PI3K,LINC02915,5.811047984831319,3.3183215268168598e-21
PI3K,COQ8A,-6.388212374885499,3.610445521179515e-21
PI3K,FCMR,-4.9268801140836676,4.0745228954258515e-21
PI3K,TBC1D15,-5.412631039798617,4.692562734239141e-21
PI3K,TSNARE1,-2.4315033012720155,5.945737673353644e-21
PI3K,TMEM42,-7.989326747815277,1.221593933571594e-20
PI3K,MYL5,-5.238296460556685,1.3524263251568376e-20
PI3K,GEMIN8,-4.1331773597269486,1.4521284967914972e-20
PI3K,WIPI2,-3.153066059934722,1.7757023891439255e-20
PI3K,MST1,-4.986885635605013,2.4048032599011733e-20
PI3K,TRIM63,-5.528597674095491,2.5215824660283183e-20
PI3K,C11orf1,-3.334272746585415,2.6148833031722082e-20
PI3K,MFGE8,-5.901530454949852,3.319211158704614e-20
PI3K,HSBP1L1,-6.893156914442496,4.3219881429774224e-20
PI3K,FHIT,-4.615166946689442,4.3431095570682557e-20
PI3K,MIR1915HG,4.952741484702064,5.465087736763342e-20
PI3K,RGS10,-3.880397339458384,7.282290374620174e-20
PI3K,GLI4,-3.0980704897335043,8.737304386184185e-20
PI3K,VAMP5,-4.361074003426954,9.730941738077542e-20
PI3K,CYTL1,-4.865441636391191,9.844645393505405e-20
PI3K,TPPP,-2.5431181614359892,1.5640087921377243e-19
PI3K,CAMLG,-5.795703744854614,2.3110266265557397e-19
PI3K,PSMG3-AS1,-8.013276583314173,3.3912659361703005e-19
PI3K,CIR1,-5.023161182851439,3.4074226799743176e-19
PI3K,DNAL4,-4.445867274988094,4.514369553873607e-19
PI3K,LRRC23,-3.293253110465093,4.654497479040339e-19
PI3K,METTL27,-4.549873055159501,5.478380567541029e-19
PI3K,SLC26A4,-3.7388398905078617,5.495463117700759e-19
PI3K,INO80C,4.108217478616809,5.783302434155007e-19
PI3K,AEBP1,-4.092610787679307,8.225001210176515e-19
PI3K,CREBRF,-10.446075274188331,1.0738564941510651e-18
PI3K,CCDC28A,-8.060678441208225,1.0784154907138456e-18
PI3K,BEGAIN,-4.19647716673333,1.403258519081595e-18
PI3K,COMMD6,-3.4624391132898946,1.5690684129712974e-18
PI3K,ARSJ,7.061080781879236,2.0100007177491064e-18
PI3K,ZSCAN2,-3.158743453547724,2.3987481476095393e-18
PI3K,NR2E1,-2.721518097674834,2.7521008568298478e-18
PI3K,ZNF554,-2.674978238623077,3.9181737902795365e-18
PI3K,MRPL10,-4.871654250241907,4.1739061664266346e-18
PI3K,ZNF76,-2.7922559348309233,6.56599700159561e-18
PI3K,FBXO44,-3.9997339422455633,8.471678900878716e-18
PI3K,GAREM2,-4.09273889946688,1.0160220124576839e-17
PI3K,ALG14,4.41613921979738,1.0753555116019675e-17
PI3K,MAP1B,7.023693054345393,1.0791792424623291e-17
PI3K,CPXM1,-4.042038136700408,1.3784498226524822e-17
PI3K,ZNF396,-2.538048216193178,1.4208774839532336e-17
PI3K,MROH6,-4.4189955792508675,1.4668289828593883e-17
PI3K,CRBN,-6.898717232743581,1.7337987186185848e-17
PI3K,ARL2,-4.9077335565809275,1.816950152252944e-17
PI3K,PPP1R26,-3.724242870157187,1.8517791037683502e-17
PI3K,RNF44,-5.734313173211764,2.900740233262591e-17
PI3K,RTN2,-7.4856496310395055,2.948019983224966e-17
PI3K,ACBD4,-3.2096475771496955,3.2537903195613574e-17
PI3K,WHRN,-5.152013438342302,4.192167963883275e-17
TGFb,LINC00312,4.428987093533769,2.007444340731727e-17
TGFb,TSPAN2,5.502326115825906,3.1451766912248627e-16
TGFb,SMAD7,7.6311433745336785,7.308710702937288e-16
TGFb,NOX4,5.913813151649488,3.829223592951115e-15
TGFb,COL4A1,6.337489574832423,9.05250083374898e-15
TGFb,CAVIN4,4.597343338672102,1.471883844348571e-14
TGFb,ID4,4.169901350129046,2.0173258951816692e-14
TGFb,BMPR2,4.015505031468152,2.0680650773051123e-14
TGFb,SKIL,4.274181219360634,3.0182910791947734e-14
TGFb,RASL11B,2.723009870350084,3.0584192749584054e-14
TGFb,COMP,9.899249960355174,6.765808667244479e-14
TGFb,LMCD1,5.6752815262663745,1.3793755754495122e-13
TGFb,MRAS,5.201966581087301,1.8103330739236258e-13
TGFb,ID1,12.35428766106149,2.584252145647566e-13
TGFb,SYT15,3.8577431538796345,3.33029776858487e-13
TGFb,CILP,4.651003963661555,5.305349470795757e-13
TGFb,CNN1,4.9534712486596835,9.550735127720585e-13
TGFb,ADAM12,3.9683045345005423,1.1166909404991704e-12
TGFb,ITGA11,3.392697565271868,4.940604777674673e-12
TGFb,COL5A1,5.221051245569531,8.695975404032749e-12
TGFb,MFAP4,5.813038501128244,9.458503230843028e-12
TGFb,FSTL3,6.807359103417256,1.0493783965090606e-11
TGFb,IL11,6.3308961562903,1.1089839166722199e-11
TGFb,ID3,10.481113198178958,1.3422552306390399e-11
TGFb,NINJ2,3.875626595885944,1.6902649006708362e-11
TGFb,PLN,2.748323221858972,1.7662373450088785e-11
TGFb,BGN,3.2378399997614276,1.8036970122553175e-11
TGFb,CRLF1,4.825293111819741,9.02277868019632e-11
TGFb,CALD1,3.0516355894313545,1.0601212843728623e-10
TGFb,MYOZ1,4.962474849517782,1.0617963680219792e-10
TGFb,COL4A2,4.2212636778339165,1.0810736800978292e-10
TGFb,NOX1,-1.0457633749156092,1.1306242902007828e-10
TGFb,PMEPA1,8.096140880827011,1.6940404649601914e-10
TGFb,SAMD11,4.983084704372779,1.8755659829919046e-10
TGFb,COL1A1,3.566081042355256,1.9617914034872134e-10
TGFb,NUAK1,6.095429922441628,3.101080918695288e-10
TGFb,ATP10A,2.784857146576994,3.6414011111841464e-10
TGFb,CDH2,3.2883102380649416,5.441730780932576e-10
TGFb,LTBP2,4.372793934796392,6.436664591778283e-10
TGFb,EFR3B,1.334349902165432,7.201318375236115e-10
TGFb,TPM1,4.595360809462762,7.663845032735776e-10
TGFb,XYLT1,3.197715603002688,8.347497458567476e-10
TGFb,SLCO2A1,4.869788433437289,1.1172415964856666e-9
TGFb,SYNDIG1,1.8364038596773584,1.6304060195962075e-9
TGFb,GRIA3,1.0868126315283173,1.6925769683914242e-9
TGFb,XRCC4,3.3772318622335034,1.8091962578205367e-9
TGFb,GDF5,-1.939559485845836,2.601076958325968e-9
TGFb,RUSC2,2.3531795656616517,3.032818072266544e-9
TGFb,ACOX3,2.721528765151428,3.7381155893344694e-09
TGFb,LECT2,2.908951370740283,3.9487392763155434e-9
TGFb,UNC5B,3.8338195218086257,3.994424480048174e-9
TGFb,GALNT10,3.047077072676757,4.187805646050046e-9
TGFb,ACTC1,3.337429797192697,4.231879606999635e-9
TGFb,LRRC32,5.293595631394943,5.489598203716115e-9
TGFb,OPCML,4.467950883084327,5.897967396190066e-9
TGFb,CLDN11,-3.6902833957792103,6.444827352236476e-9
TGFb,PKNOX2,2.048491739898756,8.235211572129372e-9
TGFb,RFLNB,7.309130128341854,8.95836152051786e-9
TGFb,LRRC15,2.304595154447725,9.231748526365924e-9
TGFb,PODNL1,2.1489096837018176,1.5274329332879853e-8
TGFb,DACT1,6.22087968552156,1.6389385967704023e-8
TGFb,HSD17B6,4.782527287277279,1.8128012587289105e-8
TGFb,GOPC,2.8545176084128645,2.078575705102909e-8
TGFb,AK5,-3.357132440141041,2.2791154827731917e-8
TGFb,RASD2,3.384557152221155,2.39729254684828e-8
TGFb,KIRREL3,2.542385559563426,2.8923730563461753e-8
TGFb,SH3PXD2A,3.879791808934377,3.0059596189194274e-8
TGFb,ABCA6,-3.2715368950351578,3.2597759060731856e-8
TGFb,FBLN5,4.92248525622834,3.5048863530867085e-8
TGFb,MEX3B,3.978292370254286,3.9925075761663953e-8
TGFb,C3orf80,4.809037463388701,4.0661248393529643e-8
TGFb,PLCB4,3.9338902853869087,5.25709979195131e-8
TGFb,ISLR2,2.468060087597712,5.431844384656125e-8
TGFb,YIPF5,2.8119363564910023,5.9262315053125585e-8
TGFb,MSR1,-1.764838201889795,5.970500309325056e-8
TGFb,LRRN4CL,-3.784515126527989,6.285932930190682e-8
TGFb,OLFM2,2.0653759894084955,6.681255571146816e-8
TGFb,CHST3,2.221800857294827,7.237923433623125e-8
TGFb,TUFT1,6.010991297185908,7.568084855688032e-8
TGFb,SPHK1,6.090111538628698,8.203279648335978e-8
TGFb,ABCA8,-1.709245079884809,9.264709925805536e-8
TGFb,SEMA7A,3.894772044538674,9.489278152966578e-8
TGFb,P2RX1,2.7581382924767666,9.774855457905567e-8
TGFb,RXFP1,-2.2777179298285644,1.1969847544706282e-7
TGFb,CDKN2B,3.373728102887283,1.2375074663707305e-7
TGFb,PAWR,2.5534342854783194,1.262350615658719e-7
TGFb,SNAI1,3.5681739305015414,1.6122039561055777e-7
TGFb,LIMS2,2.27494674124209,1.651696686410749e-7
TGFb,TNFSF4,5.503893035236932,1.700815106475674e-7
TGFb,NEDD9,4.361192810292332,2.448936367007714e-7
TGFb,SMAD6,2.798265386251439,2.5205858352477994e-7
TGFb,DGKI,2.2411436132070746,2.616486555072057e-7
TGFb,BCOR,2.735746492923183,2.64124755556515e-7
TGFb,SGPL1,2.583923273015123,2.647968416745087e-7
TGFb,SMURF1,1.538153232693425,2.715530032595033e-7
TGFb,SPECC1,2.57411375293421,2.761748728785442e-7
TGFb,ARFGAP1,2.073401170152749,2.909452707019059e-7
TGFb,UACA,2.6166466705245015,3.160612035478478e-7
TGFb,SLC16A2,3.140899092037142,3.170610138617194e-7
TGFb,DCBLD1,3.8990109307813903,3.17939993376741e-7
TNFa,TNFAIP3,35.40071755147807,6.156317811645079e-65
TNFa,IFNAR2,7.580700686140321,5.911086302991569e-54
